title,amount,severity,project,description
835,93,3,17, <br>Move the "java.lang.String" string literal on the left side of this string comparison.<br>Move the "map" string literal on the left side of this string comparison.<br>Move the "ERR" string literal on the left side of this string comparison.<br>Move the "report" string literal on the left side of this string comparison.<br>Move the "string" string literal on the left side of this string comparison.<br>Move the "\\t" string literal on the left side of this string comparison.<br>Move the "-storepass" string literal on the left side of this string comparison.<br>Move the "chunked" string literal on the left side of this string comparison.<br>Move the "option" string literal on the left side of this string comparison.<br>Move the "Shutdown" string literal on the left side of this string comparison.<br>Move the "HeapDump" string literal on the left side of this string comparison.<br>Move the "shareMode" string literal on the left side of this string comparison.<br>Move the "=" string literal on the left side of this string comparison.<br>Move the "scriptLanguage" string literal on the left side of this string comparison.<br>Move the "property" string literal on the left side of this string comparison.<br>Move the "form" string literal on the left side of this string comparison.<br>Move the "thread" string literal on the left side of this string comparison.<br>Move the "https" string literal on the left side of this string comparison.<br>Move the "input" string literal on the left side of this string comparison.<br>Move the "mapping" string literal on the left side of this string comparison.<br>Move the "paramvalue" string literal on the left side of this string comparison.<br>Move the "OK" string literal on the left side of this string comparison.<br>Move the "paramname" string literal on the left side of this string comparison.<br>Move the "pop3" string literal on the left side of this string comparison.<br>Move the "http" string literal on the left side of this string comparison.<br>Move the "select" string literal on the left side of this string comparison.<br>Move the "__StringFromFile" string literal on the left side of this string comparison.<br>Move the "testelement" string literal on the left side of this string comparison.<br>Move the "f" string literal on the left side of this string comparison.<br>Move the "-keypass" string literal on the left side of this string comparison.<br>Move the "Boolean" string literal on the left side of this string comparison.<br>Move the "default" string literal on the left side of this string comparison.<br>Move the "next" string literal on the left side of this string comparison.<br>Move the "HttpVersion" string literal on the left side of this string comparison.<br>Move the "sun.awt.X11.XToolkit" string literal on the left side of this string comparison.<br>Move the "_file_version" string literal on the left side of this string comparison.<br>Move the "calcMode" string literal on the left side of this string comparison.<br>Move the "t" string literal on the left side of this string comparison.<br>Move the "thread_prefix" string literal on the left side of this string comparison.<br>Move the "Long" string literal on the left side of this string comparison.<br>Move the "pop3s" string literal on the left side of this string comparison.<br>Move the "thread_suffix" string literal on the left side of this string comparison.<br>Move the "Integer" string literal on the left side of this string comparison.<br>Move the "org.apache.jmeter.control.ModuleController" string literal on the left side of this string comparison.<br>Move the "|" string literal on the left side of this string comparison.<br>Move the "parameter" string literal on the left side of this string comparison.<br>Move the "collection" string literal on the left side of this string comparison.<br>Move the "true" string literal on the left side of this string comparison.<br>Move the "." string literal on the left side of this string comparison.<br>Move the "textarea" string literal on the left side of this string comparison.<br>Move the "1.0" string literal on the left side of this string comparison.<br>Move the "false" string literal on the left side of this string comparison.<br>Move the "_file_encoding" string literal on the left side of this string comparison.<br>Move the "0" string literal on the left side of this string comparison.<br>Move the "StopTestNow" string literal on the left side of this string comparison.<br>Move the "next()" string literal on the left side of this string comparison.<br>Move the "_version" string literal on the left side of this string comparison.<br>Move the "ignoreResources" string literal on the left side of this string comparison.<br>Move the "bsh.engine.BshScriptEngine" string literal on the left side of this string comparison.<br>Move the "" string literal on the left side of this string comparison.<br>Move the "OUT" string literal on the left side of this string comparison.
837,45,1,17, <br>Do not forget to remove this deprecated code someday.
839,6,3,17, <br>Take the required action to fix the issue indicated by this comment.
841,306,1,17, <br>Complete the task associated to this TODO comment.
842,202,3,17, <br>Rename this field name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
844,516,3,17, <br>Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.
423,132,3,18, <br>1 duplicated blocks of code.<br>6 duplicated blocks of code.<br>5 duplicated blocks of code.<br>3 duplicated blocks of code.<br>7 duplicated blocks of code.<br>4 duplicated blocks of code.<br>11 duplicated blocks of code.<br>2 duplicated blocks of code.
632,2,3,18, <br>Make this "public static REQUESTED_API_VERSION" field final<br>Make this "public static DEFAULT_POLICY_NAME" field final
634,39,2,18, <br>Reorder the modifiers to comply with the Java Language Specification.
641,99,3,18, <br>The type of the "channelContexts" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "clone" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "properties" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "out" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "iterationListeners" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "savedExpanded" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "table" object should be an interface such as "Map" rather than the implementation "Hashtable".<br>The type of the "result" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "LOCK_MAP" object should be an interface such as "ConcurrentMap" rather than the implementation "ConcurrentHashMap".<br>The type of the "map" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "chunks" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "writeFunctors" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "index" object should be an interface such as "SortedMap" rather than the implementation "TreeMap".<br>The type of the "headers" object should be an interface such as "Map" rather than the implementation "LinkedHashMap".<br>The type of the "aggregators" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "sortedInfo" object should be an interface such as "SortedMap" rather than the implementation "TreeMap".<br>The type of the "elements" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "builders" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "lhm" object should be an interface such as "Map" rather than the implementation "LinkedHashMap".<br>The type of the "templates" object should be an interface such as "Map" rather than the implementation "LinkedHashMap".<br>The type of the "pres" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "compiledComponents" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "groupInfos" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "env" object should be an interface such as "Map" rather than the implementation "Hashtable".<br>The type of the "metricsPerSampler" object should be an interface such as "ConcurrentMap" rather than the implementation "ConcurrentHashMap".<br>The type of the "stackLocalCopy" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "names" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The return type of this method should be an interface such as "Map" rather than the implementation "LinkedHashMap".<br>The return type of this method should be an interface such as "Map" rather than the implementation "Hashtable".<br>The type of the "MAP" object should be an interface such as "ConcurrentMap" rather than the implementation "ConcurrentHashMap".<br>The type of the "copyList" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "pStack" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "optionIndex" object should be an interface such as "Map" rather than the implementation "Hashtable".<br>The type of the "commands" object should be an interface such as "Set" rather than the implementation "HashSet".<br>The return type of this method should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "stack" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "listRequestView" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "objects" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "linkedHeaders" object should be an interface such as "Map" rather than the implementation "LinkedHashMap".<br>The type of the "parameters" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "counts" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "t" object should be an interface such as "Map" rather than the implementation "Hashtable".<br>The type of the "EXCPATTERNS" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "handlerMap" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "mChangeListeners" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "menuCreators" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "samplerContext" object should be an interface such as "ConcurrentMap" rather than the implementation "ConcurrentHashMap".<br>The type of the "readFunctors" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "clients" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The return type of this method should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "newRecentFiles" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "classes" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "urlConfigs" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "sortedAttrs" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "INCPATTERNS" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "graphExtraConfigurations" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "HOST2SSL_SOCK_FAC" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "posts" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "objects" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "sortedResults" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "samples" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "fileInfos" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "menuItems" object should be an interface such as "List" rather than the implementation "LinkedList".<br>The type of the "sortedVals" object should be an interface such as "List" rather than the implementation "ArrayList".<br>The type of the "ldapContexts" object should be an interface such as "ConcurrentMap" rather than the implementation "ConcurrentHashMap".<br>The type of the "seriesData" object should be an interface such as "Map" rather than the implementation "HashMap".<br>The type of the "headersToSave" object should be an interface such as "List" rather than the implementation "ArrayList".
