title,rework,severity,project,description
680,10,2,1,<br>Define a constant instead of duplicating this literal "CUSTOM" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "<P>\n" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "propType" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "http://www.cj.com/" 6 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Node should be a HTMLLinkTag" 11 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "***************************************" 8 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "LDAP: error code" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Expected Link" 5 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "entrydn" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "<HEAD>\n" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "<CUSTOM></CUSTOM>" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "ending line position" 10 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Problem retrieving gui" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "jndi_lookup_name" 5 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Hello" 7 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "LI tags found" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "rename" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "</custom>" 11 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "</tr></table></div>\n" 8 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "<TR><TD ALIGN=\"center\">&nbsp-</TD></TR>\n" 6 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "HTML String" 11 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "property" 7 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "search" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Not Applicable" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Hello World" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "First Element" 6 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Link Text" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "first custom tag html" 7 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "            {" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "extracted text" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "toHtml()" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Delete" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "</HEAD>\n" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "</td>" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Node 1 should be INPUT Tag" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Cancel" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "CONTENT" 7 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "custom tag should be xml end tag" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Sixth node should be a HTMLRemarkNode" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "WIDTH" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Vector Size" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "starting loc" 13 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "compare" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "</FORM>" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Bad pattern" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "<!--\n" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "if(navigator.appName.indexOf(\"Netscape\") != -1)\r\n" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Somik" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "            }" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "<TEST>\n" 3 times.
682,10,3,1,<br>Extend "java.lang.Exception" or one of its subclasses.
683,60,3,1,<br>This block of commented-out lines of code should be removed.
686,5,2,1,<br>Move the array designator from the variable to the type.
687,10,3,1,<br>Extract this nested code block into a method.
689,,4,1,<br>Make this array "private".
690,20,4,1,<br>This loop's stop condition tests "hasNext()" but the incrementer updates "i".
692,10,3,1,<br>Remove this empty statement.
697,10,2,1,<br>Replace this "switch" statement by "if" statements to increase readability.
699,10,3,1,<br>Replace this usage of System.out or System.err by a logger.
700,5,3,1,<br>Cast one of the operands of this division operation to a "long".
700,5,3,1,<br>Cast one of the operands of this substraction operation to a "float".
700,5,3,1,<br>Cast one of the operands of this multiplication operation to a "long".
704,30,4,1,<br>Remove this hard-coded password.
705,10,3,1,<br>Extract the assignment out of this expression.
708,20,3,1,<br>Refactor this method to throw at most one checked exception instead of: javax.xml.parsers.ParserConfigurationException- org.xml.sax.SAXException
708,20,3,1,<br>Refactor this method to throw at most one checked exception instead of: javax.xml.parsers.ParserConfigurationException- org.xml.sax.SAXException- java.io.IOException
708,20,3,1,<br>Refactor this method to throw at most one checked exception instead of: java.io.IOException- .
708,20,3,1,<br>Refactor this method to throw at most one checked exception instead of: java.net.MalformedURLException- java.io.IOException- java.net.ProtocolException
708,20,3,1,<br>Refactor this method to throw at most one checked exception instead of: java.rmi.RemoteException- .
708,20,3,1,<br>Refactor this method to throw at most one checked exception instead of: org.xml.sax.SAXException- java.io.IOException
708,20,3,1,<br>Refactor this method to throw at most one checked exception instead of: java.io.IOException- java.lang.ClassNotFoundException
708,20,3,1,<br>Refactor this method to throw at most one checked exception instead of: java.lang.InstantiationException- java.lang.IllegalAccessException
708,20,3,1,<br>Refactor this method to throw at most one checked exception instead of: .- java.lang.ClassNotFoundException- java.lang.IllegalAccessException- java.lang.InstantiationException
709,30,3,1,<br>Reduce the total number of break and continue statement in this loop to use at most one.
710,5,3,1,<br>Add the "@Override" annotation above this method signature
715,10,3,1,<br>Add the missing @Deprecated annotation.
720,5,4,1,<br>Either remove this useless object instantiation of class "RemoteJMeterEngineImpl" or use it
720,5,4,1,<br>Either remove this useless object instantiation of class "FocusRequester" or use it
720,5,4,1,<br>Either remove this useless object instantiation of class "Integer" or use it
726,30,3,1,<br>Make this "catClass" field final.
726,30,3,1,<br>Make this "savedCause" field final.
726,30,3,1,<br>Make this "throwable" field final.
727,10,3,1,<br>Either log or rethrow this exception.
729,60,3,1,<br>Return an empty collection instead of null.
729,60,3,1,<br>Return an empty array instead of null.
733,10,3,1,<br>Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
734,10,3,1,<br>The Cyclomatic Complexity of this method "addFile" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "cleanURL" is 11 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "sample" is 18 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "add" is 14 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "valueChanged" is 18 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "collapse" is 15 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "isValidValue" is 12 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "findApplicableElements" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "initProps" is 15 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "sample" is 50 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "sendPostData" is 12 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "canAddTo" is 11 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "getChar" is 14 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "openFile" is 14 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "getResult" is 21 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "downloadPageResources" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "addNode" is 11 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "getEmbeddedResourceURLs" is 28 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "start" is 12 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "actionPerformed" is 11 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "find" is 23 which is greater than 10 authorized.
